Index,Mapped Sections,Confidence Factor,Mapped Port Name,Annotation,Module Type,Module Name,Port I/O,Port Width,Parent Module,Level,Alias Entity Location,Line
1870,,,,,port,B,in,1,GTECH_NAND2,8,-,52255
1872,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_sub_2,7,-,52250
1873,,,,,port,A,out,1,GTECH_NOR2,8,-,52251
1874,,,,,port,Z,out,1,GTECH_NOR2,8,-,52251
1875,,,,,port,B,in,1,GTECH_NOR2,8,-,52251
1877,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_sub_2,7,-,52258
1878,,,,,port,A,in,1,GTECH_NOT,8,-,52259
1879,,,,,port,Z,out,1,GTECH_NOT,8,-,52259
1881,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge,6,-,53413
1882,,,,,port,A,out,1,GTECH_NOR2,7,-,53414
1883,,,,,port,Z,out,1,GTECH_NOR2,7,-,53414
1884,,,,,port,B,in,1,GTECH_NOR2,7,-,53414
1886,,,-,,component,GTECH_FD1,-,-,axi4s_to_ll_bridge,6,-,53451
1887,1.4,"('1.4', '0.67')",,,port,CP,in,1,GTECH_FD1,7,-,53452
1888,,,,,port,D,out,8,GTECH_FD1,7,-,53452
1889,,,,,port,QN,out,1,GTECH_FD1,7,-,53452
1891,,,-,,component,axi4s_to_ll_bridge_DW01_sub_1,-,-,axi4s_to_ll_bridge,6,52319,53431
1892,,,,,port,A,out,1,axi4s_to_ll_bridge_DW01_sub_1,7,-,53432
1893,5.5.3.1,"('5.5.3.1', '0.67')",,,port,DIFF,out,32,axi4s_to_ll_bridge_DW01_sub_1,7,-,53433
1894,1.4,"('1.4', '0.67')",,,port,CI,in,1,axi4s_to_ll_bridge_DW01_sub_1,7,-,53432
1895,,,,,port,B,in,32,axi4s_to_ll_bridge_DW01_sub_1,7,-,53432
1896,4.5.2,"('4.5.2', '0.67'), ('5.5.3.1', '0.67')",,,port,CO,out,1,axi4s_to_ll_bridge_DW01_sub_1,7,-,53433
1898,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_sub_1,7,-,52332
1899,,,,,port,A,out,1,GTECH_NOR2,8,-,52333
1900,,,,,port,Z,out,1,GTECH_NOR2,8,-,52333
1901,,,,,port,B,in,1,GTECH_NOR2,8,-,52333
1903,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_sub_1,7,-,52328
1904,,,,,port,A,out,1,GTECH_NAND2,8,-,52329
1905,,,,,port,Z,out,1,GTECH_NAND2,8,-,52329
1906,,,,,port,B,in,1,GTECH_NAND2,8,-,52329
1908,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_sub_1,7,-,52336
1909,,,,,port,A,in,1,GTECH_NOT,8,-,52337
1910,,,,,port,Z,out,1,GTECH_NOT,8,-,52337
1912,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge,6,-,53417
1913,,,,,port,A,out,1,GTECH_NAND2,7,-,53418
1914,,,,,port,Z,out,1,GTECH_NAND2,7,-,53418
1915,,,,,port,B,in,1,GTECH_NAND2,7,-,53418
1917,,,-,,component,axi4s_to_ll_bridge_DW01_dec_0,-,-,axi4s_to_ll_bridge,6,52665,53446
1918,,,,,port,A,in,8,axi4s_to_ll_bridge_DW01_dec_0,7,-,53447
1919,,,,,port,SUM,out,8,axi4s_to_ll_bridge_DW01_dec_0,7,-,53447
1921,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_dec_0,7,-,52674
1922,,,,,port,A,out,1,GTECH_NAND2,8,-,52675
1923,,,,,port,Z,out,1,GTECH_NAND2,8,-,52675
1924,,,,,port,B,in,1,GTECH_NAND2,8,-,52675
1926,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_dec_0,7,-,52678
1927,,,,,port,A,out,1,GTECH_NOR2,8,-,52679
1928,,,,,port,Z,out,1,GTECH_NOR2,8,-,52679
1929,,,,,port,B,in,1,GTECH_NOR2,8,-,52679
1931,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_dec_0,7,-,52682
1932,,,,,port,A,in,1,GTECH_NOT,8,-,52683
1933,,,,,port,Z,out,1,GTECH_NOT,8,-,52683
1935,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge,6,-,53409
1936,,,,,port,A,in,1,GTECH_NOT,7,-,53410
1937,,,,,port,Z,out,1,GTECH_NOT,7,-,53410
1939,,,-,,component,dm_wrapper_v2,-,-,sic_v2,4,10443,13851
1940,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",dout,,port,dout,out,2,dm_wrapper_v2,5,-,13876
1941,,,,,port,ll_tx_sof_n,out,1,dm_wrapper_v2,5,-,13859
1942,4.5.3.2,"('4.5.3.2', '0.67'), ('4.5.4', '0.67'), ('4.5.4.1', '0.67'), ('5.5.2.2', '0.67')",,,port,we,in,1,dm_wrapper_v2,5,-,13875
1943,1.4,"('1.4', '0.67'), ('2.3', '0.67'), ('1.9', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,rmb,in,2,dm_wrapper_v2,5,-,13878
1944,1.4,"('1.4', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('1.9', '0.67'), ('4.5.4.1', '0.67'), ('2.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,rma,in,2,dm_wrapper_v2,5,-,13877
1945,,,,,port,ll_rx_src_rdy_n,in,1,dm_wrapper_v2,5,-,13866
1946,,,,,port,ll_rx_sof_n,in,1,dm_wrapper_v2,5,-,13864
1947,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_tx_dst_rdy_n,in,1,dm_wrapper_v2,5,-,13862
1948,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,dm_wrapper_v2,5,-,13856
1949,,,,,port,cpuwait,out,1,dm_wrapper_v2,5,-,13871
1950,1.9,"('1.9', '0.8'), ('1.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.2', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('5.5.3.1', '0.67'), ('4.5.4.1', '0.67')",,,port,re,in,1,dm_wrapper_v2,5,-,13874
1951,,,,,port,ll_tx_eof_n,out,1,dm_wrapper_v2,5,-,13860
1952,6.3,"('6.3', '0.7'), ('6.4', '0.7'), ('1.8', '0.67')",,,port,ll_rx_data,in,2,dm_wrapper_v2,5,-,13863
1953,5.5.2.2,"('5.5.2.2', '0.92'), ('5.5.2', '0.91')",remote_pause,,port,remote_pause,in,1,dm_wrapper_v2,5,-,13869
1954,,,,,port,ll_tx_src_rdy_n,out,1,dm_wrapper_v2,5,-,13861
1955,3.5.1,"('3.5.1', '0.91')",addr,,port,addr,in,2,dm_wrapper_v2,5,-,13872
1956,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",din,,port,din,in,2,dm_wrapper_v2,5,-,13873
1957,,,,,port,ll_rx_eof_n,in,1,dm_wrapper_v2,5,-,13865
1958,1.4,"('1.4', '0.74'), ('3.4', '0.74'), ('3.5', '0.74'), ('3.2', '0.74'), ('3.3', '0.74'), ('3.1', '0.74'), ('5.5.2.2', '0.71')",dm_remote_addr,,port,remote_addr,in,2,dm_wrapper_v2,5,-,13870
1959,5.5.2.2,"('5.5.2.2', '0.75')",,,port,remote_req,in,1,dm_wrapper_v2,5,-,13868
1960,6.4,"('6.4', '0.7'), ('6.3', '0.7'), ('1.8', '0.67')",,,port,ll_tx_data,out,2,dm_wrapper_v2,5,-,13858
1961,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,dm_wrapper_v2,5,-,13857
1962,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_rx_dst_rdy_n,out,1,dm_wrapper_v2,5,-,13867
1963,,,-,-,process,ADDR_FSM_STATE_PROC,-,-,dm_wrapper_v2,3,-,10541
1965,1.9,"('1.9', '0.67')",-,,component,mem_core_v2,-,-,dm_wrapper_v2,5,13294,10485
1966,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",dout,,port,dout,out,2,mem_core_v2,6,-,10511
1967,,,,,port,ll_tx_sof_n,out,1,mem_core_v2,6,-,10495
1968,4.5.3.2,"('4.5.3.2', '0.67'), ('4.5.4', '0.67'), ('4.5.4.1', '0.67'), ('5.5.2.2', '0.67')",,,port,we,in,1,mem_core_v2,6,-,10512
1969,1.4,"('1.4', '0.67'), ('2.3', '0.67'), ('1.9', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,rmb,in,2,mem_core_v2,6,-,10515
1970,1.4,"('1.4', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('1.9', '0.67'), ('4.5.4.1', '0.67'), ('2.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,rma,in,2,mem_core_v2,6,-,10514
1971,,,,,port,ll_rx_src_rdy_n,in,1,mem_core_v2,6,-,10502
1972,,,,,port,ll_rx_sof_n,in,1,mem_core_v2,6,-,10500
1973,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_tx_dst_rdy_n,in,1,mem_core_v2,6,-,10498
1974,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,mem_core_v2,6,-,10492
1975,1.9,"('1.9', '0.8'), ('1.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.2', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('5.5.3.1', '0.67'), ('4.5.4.1', '0.67')",,,port,re,in,1,mem_core_v2,6,-,10513
1976,,,,,port,ll_tx_eof_n,out,1,mem_core_v2,6,-,10496
1977,6.3,"('6.3', '0.7'), ('6.4', '0.7'), ('1.8', '0.67')",,,port,ll_rx_data,in,2,mem_core_v2,6,-,10499
1978,5.5.2.2,"('5.5.2.2', '0.92'), ('5.5.2', '0.91')",remote_pause,,port,remote_pause,in,1,mem_core_v2,6,-,10506
1979,6.3,"('6.3', '0.75'), ('6.4', '0.75'), ('1.8', '0.75'), ('5.5.2.2', '0.63')",,,port,trans_id,in,2,mem_core_v2,6,-,10504
1980,,,,,port,ll_tx_src_rdy_n,out,1,mem_core_v2,6,-,10497
1981,,,,,port,cpu_wait,out,1,mem_core_v2,6,-,10508
1982,3.5.1,"('3.5.1', '0.91')",addr,,port,addr,in,2,mem_core_v2,6,-,10509
1983,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",din,,port,din,in,2,mem_core_v2,6,-,10510
1984,,,,,port,ll_rx_eof_n,in,1,mem_core_v2,6,-,10501
1985,1.4,"('1.4', '0.74'), ('3.4', '0.74'), ('3.5', '0.74'), ('3.2', '0.74'), ('3.3', '0.74'), ('3.1', '0.74'), ('5.5.2.2', '0.71')",mem_addr,,port,remote_addr,in,2,mem_core_v2,6,-,10507
1986,5.5.2.2,"('5.5.2.2', '0.75')",,,port,remote_req,in,1,mem_core_v2,6,-,10505
1987,6.4,"('6.4', '0.7'), ('6.3', '0.7'), ('1.8', '0.67')",,,port,ll_tx_data,out,2,mem_core_v2,6,-,10494
1988,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,mem_core_v2,6,-,10493
1989,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_rx_dst_rdy_n,out,1,mem_core_v2,6,-,10503
1991,,,-,,component,mem_ctlr_v2,-,-,mem_core_v2,6,14249,13346
1992,4.5.3.2,"('4.5.3.2', '0.62')",,,port,ram_ce,out,1,mem_ctlr_v2,7,-,13372
1993,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",dout,,port,dout,out,2,mem_ctlr_v2,7,-,13367
1994,,,,,port,ll_tx_sof_n,out,1,mem_ctlr_v2,7,-,13356
1995,6.3,"('6.3', '0.63'), ('6.4', '0.63'), ('1.8', '0.63')",,,port,ram_din,out,2,mem_ctlr_v2,7,-,13374
1996,4.5.3.2,"('4.5.3.2', '0.67'), ('4.5.4', '0.67'), ('4.5.4.1', '0.67'), ('5.5.2.2', '0.67')",,,port,we,in,1,mem_ctlr_v2,7,-,13368
1997,1.4,"('1.4', '0.75'), ('3.4', '0.75'), ('3.5', '0.75'), ('3.2', '0.75'), ('3.3', '0.75'), ('3.1', '0.75'), ('5.5.2.2', '0.64')",mem_addr,,port,ram_addr,out,2,mem_ctlr_v2,7,-,13373
1998,,,,,port,ll_rx_src_rdy_n,in,1,mem_ctlr_v2,7,-,13363
1999,,,,,port,ll_rx_sof_n,in,1,mem_ctlr_v2,7,-,13361
2000,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_tx_dst_rdy_n,in,1,mem_ctlr_v2,7,-,13359
2001,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,mem_ctlr_v2,7,-,13353
2002,1.9,"('1.9', '0.8'), ('1.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.2', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('5.5.3.1', '0.67'), ('4.5.4.1', '0.67')",,,port,re,in,1,mem_ctlr_v2,7,-,13369
2003,,,,,port,ll_tx_eof_n,out,1,mem_ctlr_v2,7,-,13357
2004,6.3,"('6.3', '0.7'), ('6.4', '0.7'), ('1.8', '0.67')",,,port,ll_rx_data,in,2,mem_ctlr_v2,7,-,13360
2005,5.5.2.2,"('5.5.2.2', '0.92'), ('5.5.2', '0.91')",remote_pause,,port,remote_pause,in,1,mem_ctlr_v2,7,-,13379
2006,6.3,"('6.3', '0.75'), ('6.4', '0.75'), ('1.8', '0.75'), ('5.5.2.2', '0.63')",,,port,trans_id,in,2,mem_ctlr_v2,7,-,13377
2007,5.5.3.1,"('5.5.3.1', '0.67')",,,port,ram_dout,in,2,mem_ctlr_v2,7,-,13375
2008,,,,,port,ll_tx_src_rdy_n,out,1,mem_ctlr_v2,7,-,13358
2009,4.5.4.1,"('4.5.4.1', '0.67'), ('4.5.4', '0.67')",,,port,ram_we,out,1,mem_ctlr_v2,7,-,13376
2010,,,,,port,dout_valid,out,1,mem_ctlr_v2,7,-,13370
2011,,,,,port,cpu_wait,out,1,mem_ctlr_v2,7,-,13371
2012,3.5.1,"('3.5.1', '0.91')",addr,,port,addr,in,2,mem_ctlr_v2,7,-,13365
2013,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",din,,port,din,in,2,mem_ctlr_v2,7,-,13366
2014,,,,,port,ll_rx_eof_n,in,1,mem_ctlr_v2,7,-,13362
2015,1.4,"('1.4', '0.74'), ('3.4', '0.74'), ('3.5', '0.74'), ('3.2', '0.74'), ('3.3', '0.74'), ('3.1', '0.74'), ('5.5.2.2', '0.71')",mem_addr,,port,remote_addr,in,2,mem_ctlr_v2,7,-,13380
2016,5.5.2.2,"('5.5.2.2', '0.75')",,,port,remote_req,in,1,mem_ctlr_v2,7,-,13378
2017,6.4,"('6.4', '0.7'), ('6.3', '0.7'), ('1.8', '0.67')",,,port,ll_tx_data,out,2,mem_ctlr_v2,7,-,13355
2018,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,mem_ctlr_v2,7,-,13354
2019,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_rx_dst_rdy_n,out,1,mem_ctlr_v2,7,-,13364
2020,1.4,"('1.4', '0.61'), ('3.5.4', '0.61'), ('3.5.3', '0.61'), ('3.5.2', '0.61'), ('3.5.1', '0.61'), ('3.4', '0.61'), ('3.5', '0.61'), ('3.2', '0.61'), ('3.3', '0.61'), ('3.1', '0.61')",-,-,generate,PAD_DATA_GEN,-,-,mem_ctlr_v2,3,-,14329
2021,,,-,-,process,CTLR_FSM_STATE_PROC,-,-,mem_ctlr_v2,3,-,14361
2023,1.9,"('1.9', '0.92')",-,,component,mcu_memory_v2,-,-,mem_core_v2,6,58566,13383
2024,,,,,port,web,in,1,mcu_memory_v2,7,-,13400
2025,,,,,port,wea,in,1,mcu_memory_v2,7,-,13393
2026,1.4,"('1.4', '0.75'), ('4.5', '0.75'), ('4.5.5', '0.75'), ('4.3', '0.75'), ('5.5.3.1', '0.75'), ('1.8', '0.75'), ('6.4', '0.75'), ('6.3', '0.75'), ('4.4', '0.75'), ('4.5.3.2', '0.67'), ('5.5.2.2', '0.67')",,,port,douta,out,2,mcu_memory_v2,7,-,13392
2027,4.5.4,"('4.5.4', '0.75'), ('4.5.4.1', '0.75'), ('4.5.3.2', '0.67'), ('5.5.3.1', '0.67')",,,port,cea,in,1,mcu_memory_v2,7,-,13389
2028,1.4,"('1.4', '0.67'), ('4.5', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('4.3', '0.67'), ('4.5.3.2', '0.67'), ('5.5.3.1', '0.67'), ('1.8', '0.67'), ('2.3', '0.67'), ('6.4', '0.67'), ('6.3', '0.67'), ('4.4', '0.67'), ('5.5.2.2', '0.67'), ('4.5.4.1', '0.67'), ('4.5.3.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,dina,in,2,mcu_memory_v2,7,-,13391
2029,4.5.3.2,"('4.5.3.2', '0.67'), ('4.5.5', '0.67'), ('5.5.2.2', '0.67'), ('4.5.3.3', '0.67'), ('1.4', '0.62'), ('3.4', '0.62'), ('3.5', '0.62'), ('3.2', '0.62'), ('3.3', '0.62'), ('3.1', '0.62')",,,port,addra,in,2,mcu_memory_v2,7,-,13390
2030,1.4,"('1.4', '0.86'), ('5.5.3.1', '0.86'), ('4.5', '0.67'), ('4.5.4', '0.67'), ('4.3', '0.67'), ('2.3', '0.67'), ('4.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.4.1', '0.67'), ('4.5.3.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,clka,in,1,mcu_memory_v2,7,-,13388
2031,1.4,"('1.4', '0.86'), ('5.5.3.1', '0.86'), ('4.5', '0.67'), ('4.3', '0.67'), ('2.3', '0.67'), ('4.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.3.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,clkb,in,1,mcu_memory_v2,7,-,13395
2032,1.4,"('1.4', '0.75'), ('4.5', '0.75'), ('4.3', '0.75'), ('5.5.3.1', '0.75'), ('1.8', '0.75'), ('6.4', '0.75'), ('6.3', '0.75'), ('4.4', '0.75'), ('4.5.5', '0.62')",,,port,doutb,out,2,mcu_memory_v2,7,-,13399
2033,1.4,"('1.4', '0.67'), ('2.3', '0.67'), ('1.9', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,rmb,in,2,mcu_memory_v2,7,-,13401
2034,1.4,"('1.4', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('1.9', '0.67'), ('4.5.4.1', '0.67'), ('2.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,rma,in,2,mcu_memory_v2,7,-,13394
2035,1.4,"('1.4', '0.67'), ('4.5', '0.67'), ('4.5.5', '0.67'), ('4.3', '0.67'), ('4.5.3.2', '0.67'), ('5.5.3.1', '0.67'), ('1.8', '0.67'), ('2.3', '0.67'), ('6.4', '0.67'), ('6.3', '0.67'), ('4.4', '0.67'), ('5.5.2.2', '0.67'), ('4.5.3.3', '0.67'), ('2.5', '0.67'), ('2.4', '0.67')",,,port,dinb,in,2,mcu_memory_v2,7,-,13398
2036,4.5.3.2,"('4.5.3.2', '0.67'), ('4.5.5', '0.67'), ('5.5.2.2', '0.67'), ('4.5.3.3', '0.67'), ('1.4', '0.62'), ('3.4', '0.62'), ('3.5', '0.62'), ('3.2', '0.62'), ('3.3', '0.62'), ('3.1', '0.62')",,,port,addrb,in,2,mcu_memory_v2,7,-,13397
2037,4.5.3.2,"('4.5.3.2', '0.67')",,,port,ceb,in,1,mcu_memory_v2,7,-,13396
2038,,,-,-,process,PORT_A_PROC,-,-,mcu_memory_v2,3,-,58620
2040,,,-,,component,GTECH_NOR2,-,-,crypto_subsystem,3,-,55095
2041,,,,,port,A,out,1,GTECH_NOR2,4,-,55096
2042,,,,,port,Z,out,1,GTECH_NOR2,4,-,55096
2043,,,,,port,B,in,1,GTECH_NOR2,4,-,55096
2045,1.4,"('1.4', '0.71')",-,,component,crypto_core,-,-,crypto_subsystem,3,15702,55111
2046,1.4,"('1.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5', '0.67'), ('4.5.4', '0.67'), ('4.5.5', '0.67'), ('4.3', '0.67'), ('5.5.2.2', '0.67'), ('4.5.4.1', '0.67'), ('4.4', '0.67'), ('4.5.3.3', '0.67'), ('2.4', '0.67')",,,port,sel,in,2,crypto_core,4,-,55112
2047,,,,,port,ll_tx_port_src_rdy_n,out,1,crypto_core,4,-,55117
2048,6.4,"('6.4', '0.64'), ('6.3', '0.64'), ('1.8', '0.62')",,,port,ll_tx_port_data,out,32,crypto_core,4,-,55116
2049,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,out,1,crypto_core,4,-,55112
2050,,,,,port,ll_tx_port_dst_rdy_n,in,1,crypto_core,4,-,55118
2051,,,,,port,ll_rx_port_dst_rdy_n,out,1,crypto_core,4,-,55115
2052,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,crypto_core,4,-,55112
2053,6.3,"('6.3', '0.64'), ('6.4', '0.64'), ('1.8', '0.62')",,,port,ll_rx_port_data,in,32,crypto_core,4,-,55113
2054,,,,,port,ll_rx_port_src_rdy_n,in,1,crypto_core,4,-,55114
2055,,,-,-,process,TX_FIFO_PROC,-,-,crypto_core,3,-,15903
2057,,,-,,component,fifo_b16r64w32_negedge,-,-,crypto_core,4,-,15770
2058,1.4,"('1.4', '0.62'), ('4.5.3.2', '0.62'), ('4.5.4', '0.62'), ('4.5.5', '0.62'), ('5.5.3.1', '0.62'), ('1.8', '0.62'), ('4.5.4.1', '0.62'), ('6.4', '0.62'), ('6.3', '0.62'), ('5.5.2.2', '0.62')",,,port,read_data,out,64,fifo_b16r64w32_negedge,5,-,15776
2059,4.5.5,"('4.5.5', '0.92')",full,,port,full,out,1,fifo_b16r64w32_negedge,5,-,15775
2060,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,fifo_b16r64w32_negedge,5,-,15772
2061,1.4,"('1.4', '0.92'), ('4.5.3.2', '0.92'), ('4.5.4', '0.92'), ('4.5.5', '0.92'), ('4.5.3', '0.91'), ('3.5.1', '0.91'), ('4.5.4.1', '0.87')",read,,port,read,in,1,fifo_b16r64w32_negedge,5,-,15777
2062,1.4,"('1.4', '0.92'), ('4.5.5', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91'), ('3.5.1', '0.91')",write,,port,write,in,1,fifo_b16r64w32_negedge,5,-,15774
2063,1.4,"('1.4', '0.67'), ('4.5.5', '0.67'), ('5.5.3.1', '0.67')",,,port,write_data,in,32,fifo_b16r64w32_negedge,5,-,15773
2064,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,fifo_b16r64w32_negedge,5,-,15771
2065,4.5.5,"('4.5.5', '0.92')",empty,,port,empty,out,1,fifo_b16r64w32_negedge,5,-,15778
2067,,,-,,component,ll_fifo_if,-,-,crypto_core,4,12236,15721
2068,,,,,port,ll_tx_port_src_rdy_n,out,1,ll_fifo_if,5,-,15732
2069,,,,,port,rx_fifo_re,out,1,ll_fifo_if,5,-,15741
2070,6.4,"('6.4', '0.64'), ('6.3', '0.64'), ('1.8', '0.62')",,,port,ll_tx_port_data,out,2,ll_fifo_if,5,-,15731
2071,,,,,port,ll_rx_port_eof_n,in,1,ll_fifo_if,5,-,15730
2072,,,,,port,tx_fifo_we,out,1,ll_fifo_if,5,-,15738
2073,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,ll_fifo_if,5,-,15723
2074,,,,,port,ll_tx_port_dst_rdy_n,in,1,ll_fifo_if,5,-,15733
2075,,,,,port,ll_rx_port_sof_n,in,1,ll_fifo_if,5,-,15729
2076,,,,,port,tx_fifo_full,in,1,ll_fifo_if,5,-,15739
2077,,,,,port,ll_tx_port_eof_n,out,1,ll_fifo_if,5,-,15735
2078,,,,,port,ll_tx_port_sof_n,out,1,ll_fifo_if,5,-,15734
2079,,,,,port,ll_rx_port_dst_rdy_n,out,1,ll_fifo_if,5,-,15728
